flight_id,airline,source,destination,route,departure_time,arrival_time,flight_date,duration_minutes,duration_hours,overnight_flag,duration_anomaly_flag
6F154,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,2026-04-18,57.0,0.95,False,False
6F161,IndiGo,MAA,DEL,MAA-DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,2026-04-18,57.0,0.95,False,False
UK128,Vistara,BOM,CCU,BOM-CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,2026-04-18,169.0,2.82,False,False
AI186,Air India,DEL,BOM,DEL-BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,2026-04-18,114.0,1.9,False,False
AI099,Air India,BLR,BOM,BLR-BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,2026-04-18,142.0,2.37,False,False
6F203,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,2026-04-18,111.0,1.85,False,False
UK139,Unknown,BLR,MAA,BLR-MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,2026-04-18,217.0,3.62,False,False
SJ008,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,2026-04-18,295.0,4.92,False,False
AI171,Air India,MAA,BLR,MAA-BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,2026-04-18,163.0,2.72,False,False
6F124,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,2026-04-18,274.0,4.57,False,False
6F137,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,2026-04-18,256.0,4.27,False,False
AI008,Air India,BOM,CCU,BOM-CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,2026-04-18,120.00498333333333,2.0,False,False
SJ140,Unknown,HYD,DEL,HYD-DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,2026-04-18,228.0,3.8,False,False
UK016,Vistara,DEL,CCU,DEL-CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,2026-04-18,40.0,0.67,False,False
AI127,Air India,DEL,HYD,DEL-HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,2026-04-18,188.0,3.13,False,False
SJ096,Unknown,DEL,HYD,DEL-HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,2026-04-18,196.0,3.27,False,False
6F048,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,2026-04-18,51.0,0.85,False,False
SJ090,SpiceJet,HYD,MAA,HYD-MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,2026-04-18,167.0,2.78,False,False
AI014,Air India,HYD,MAA,HYD-MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,2026-04-18,207.0,3.45,False,False
6F131,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,2026-04-18,238.0,3.97,False,False
AI130,Air India,BOM,BLR,BOM-BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,2026-04-18,161.0,2.68,False,False
UK151,Unknown,BOM,CCU,BOM-CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,2026-04-18,199.0,3.32,False,False
6F165,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,2026-04-18,58.0,0.97,False,False
UK161,Vistara,BLR,BOM,BLR-BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,2026-04-18,163.0,2.72,False,False
AI107,Air India,HYD,CCU,HYD-CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,2026-04-18,46.0,0.77,False,False
SJ104,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,2026-04-18,60.00496666666666,1.0,False,False
AI042,Air India,CCU,DEL,CCU-DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,2026-04-18,64.0,1.07,False,False
6F266,Unknown,CCU,MAA,CCU-MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,2026-04-18,88.0,1.47,False,False
6F138,IndiGo,HYD,BLR,HYD-BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,2026-04-18,184.0,3.07,False,False
SJ219,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,2026-04-18,277.0,4.62,False,False
UK197,Vistara,BLR,HYD,BLR-HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,2026-04-18,92.0,1.53,False,False
6F119,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,2026-04-18,134.0,2.23,False,False
SJ058,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,2026-04-18,256.0,4.27,False,False
AI218,Air India,BOM,CCU,BOM-CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,2026-04-18,180.0,3.0,False,False
SJ060,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,2026-04-18,295.0,4.92,False,False
UK121,Vistara,BLR,BOM,BLR-BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,2026-04-18,240.0,4.0,False,False
6F208,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,2026-04-18,187.0,3.12,False,False
6F153,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,2026-04-18,237.0,3.95,False,False
AI117,Air India,HYD,BLR,HYD-BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,2026-04-18,111.0,1.85,False,False
SJ113,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,2026-04-18,120.00496666666666,2.0,False,False
AI191,Air India,BLR,MAA,BLR-MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,2026-04-18,241.0,4.02,False,False
6F267,Unknown,DEL,MAA,DEL-MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,2026-04-18,233.0,3.88,False,False
6F185,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,2026-04-18,139.0,2.32,False,False
AI114,Air India,CCU,DEL,CCU-DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,2026-04-18,75.0,1.25,False,False
6F155,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,2026-04-18,33.0,0.55,False,False
UK045,Vistara,MAA,HYD,MAA-HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,2026-04-18,105.0,1.75,False,False
AI111,Air India,MAA,CCU,MAA-CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,2026-04-18,179.0,2.98,False,False
AI156,Air India,CCU,BOM,CCU-BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,2026-04-18,103.0,1.72,False,False
SJ128,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,2026-04-18,183.0,3.05,False,False
AI104,Air India,MAA,HYD,MAA-HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,2026-04-18,105.0,1.75,False,False
6F225,IndiGo,HYD,CCU,HYD-CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,2026-04-18,279.0,4.65,False,False
6F033,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,2026-04-18,120.0,2.0,False,False
6F244,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,2026-04-18,84.0,1.4,False,False
UK137,Vistara,BOM,MAA,BOM-MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,2026-04-18,130.0,2.17,False,False
AI063,Air India,HYD,BLR,HYD-BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,2026-04-18,263.0,4.38,False,False
SJ156,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,2026-04-18,35.0,0.58,False,False
UK125,Vistara,HYD,BOM,HYD-BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,2026-04-18,286.0,4.77,False,False
AI232,Air India,DEL,BLR,DEL-BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,2026-04-18,210.0,3.5,False,False
AI167,Air India,BLR,DEL,BLR-DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,2026-04-18,267.0,4.45,False,False
UK160,Vistara,BLR,BOM,BLR-BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,2026-04-18,256.0,4.27,False,False
UK129,Vistara,HYD,MAA,HYD-MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,2026-04-18,60.00496666666666,1.0,False,False
SJ230,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,2026-04-18,275.0,4.58,False,False
SJ056,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,2026-04-18,59.0,0.98,False,False
SJ137,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,2026-04-18,246.0,4.1,False,False
6F081,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,2026-04-18,99.0,1.65,False,False
6F088,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,2026-04-18,151.0,2.52,False,False
6F121,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,2026-04-18,298.0,4.97,False,False
UK214,Vistara,HYD,DEL,HYD-DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,2026-04-18,220.0,3.67,False,False
6F060,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,2026-04-18,120.00498333333333,2.0,False,False
SJ101,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,2026-04-18,100.0,1.67,False,False
AI017,Air India,CCU,BOM,CCU-BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,2026-04-18,213.0,3.55,False,False
6F120,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,2026-04-18,60.0,1.0,False,False
6F217,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,2026-04-18,168.0,2.8,False,False
AI194,Air India,MAA,BLR,MAA-BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,2026-04-18,269.0,4.48,False,False
AI095,Air India,DEL,MAA,DEL-MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,2026-04-18,198.0,3.3,False,False
SJ190,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,2026-04-18,268.0,4.47,False,False
6F139,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,2026-04-18,202.0,3.37,False,False
6F062,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,2026-04-18,87.0,1.45,False,False
UK011,Vistara,CCU,DEL,CCU-DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,2026-04-18,104.0,1.73,False,False
6F100,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,2026-04-18,189.0,3.15,False,False
6F228,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,2026-04-18,291.0,4.85,False,False
UK033,Vistara,HYD,DEL,HYD-DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,2026-04-18,284.0,4.73,False,False
SJ231,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,2026-04-18,85.0,1.42,False,False
AI166,Air India,BOM,CCU,BOM-CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,2026-04-18,183.0,3.05,False,False
SJ176,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,2026-04-18,122.0,2.03,False,False
SJ065,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,2026-04-18,164.0,2.73,False,False
6F160,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,2026-04-18,257.0,4.28,False,False
AI089,Air India,CCU,BOM,CCU-BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,2026-04-18,42.0,0.7,False,False
UK226,Vistara,MAA,HYD,MAA-HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,2026-04-18,63.0,1.05,False,False
SJ123,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,2026-04-18,88.0,1.47,False,False
AI054,Air India,HYD,CCU,HYD-CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,2026-04-18,266.0,4.43,False,False
UK019,Vistara,BOM,HYD,BOM-HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,2026-04-18,54.0,0.9,False,False
UK032,Vistara,BLR,BOM,BLR-BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,2026-04-18,237.0,3.95,False,False
SJ100,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,2026-04-18,202.0,3.37,False,False
SJ094,SpiceJet,MAA,HYD,MAA-HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,2026-04-18,284.0,4.73,False,False
6F101,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,2026-04-18,297.0,4.95,False,False
6F006,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,2026-04-18,120.00498333333333,2.0,False,False
AI006,Air India,BOM,BLR,BOM-BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,2026-04-18,170.0,2.83,False,False
AI195,Air India,CCU,MAA,CCU-MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,2026-04-18,119.0,1.98,False,False
UK072,Vistara,BOM,BLR,BOM-BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,2026-04-18,180.0049666666667,3.0,False,False
AI244,Air India,BLR,BOM,BLR-BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,2026-04-18,35.0,0.58,False,False
SJ059,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,2026-04-18,76.0,1.27,False,False
SJ009,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,2026-04-18,95.0,1.58,False,False
AI121,Air India,HYD,MAA,HYD-MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,2026-04-18,209.0,3.48,False,False
6F265,Unknown,DEL,HYD,DEL-HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,2026-04-18,57.0,0.95,False,False
6F110,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,2026-04-18,201.0,3.35,False,False
UK018,Vistara,BOM,CCU,BOM-CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,2026-04-18,113.0,1.88,False,False
6F072,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,2026-04-18,57.0,0.95,False,False
6F159,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,2026-04-18,35.0,0.58,False,False
6F095,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,2026-04-18,221.0,3.68,False,False
SJ129,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,2026-04-18,240.0,4.0,False,False
UK039,Vistara,HYD,BOM,HYD-BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,2026-04-18,73.0,1.22,False,False
6F130,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,2026-04-18,78.0,1.3,False,False
6F247,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,2026-04-18,78.0,1.3,False,False
SJ233,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,2026-04-18,98.0,1.63,False,False
6F231,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,2026-04-18,267.0,4.45,False,False
AI125,Unknown,CCU,DEL,CCU-DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,2026-04-18,219.0,3.65,False,False
6F102,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,2026-04-18,74.0,1.23,False,False
UK078,Vistara,BOM,HYD,BOM-HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,2026-04-18,209.0,3.48,False,False
UK043,Unknown,DEL,HYD,DEL-HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,2026-04-18,244.0,4.07,False,False
AI144,Air India,MAA,BOM,MAA-BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,2026-04-18,173.0,2.88,False,False
UK054,Vistara,BLR,BOM,BLR-BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,2026-04-18,293.0,4.88,False,False
UK108,Vistara,DEL,BLR,DEL-BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,2026-04-18,198.0,3.3,False,False
6F008,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,2026-04-18,285.0,4.75,False,False
6F106,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,2026-04-18,102.0,1.7,False,False
AI203,Air India,BOM,CCU,BOM-CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,2026-04-18,167.0,2.78,False,False
AI065,Unknown,MAA,BLR,MAA-BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,2026-04-18,291.0,4.85,False,False
UK053,Vistara,BLR,BOM,BLR-BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,2026-04-17,170.0,2.83,True,False
UK086,Vistara,CCU,BLR,CCU-BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,2026-04-17,152.0,2.53,True,False
SJ223,SpiceJet,HYD,MAA,HYD-MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,2026-04-17,74.0,1.23,True,False
6F069,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,2026-04-17,213.0,3.55,True,False
6F032,IndiGo,DEL,BOM,DEL-BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,2026-04-17,159.0,2.65,True,False
UK178,Vistara,DEL,BLR,DEL-BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,2026-04-17,268.0,4.47,True,False
6F108,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,2026-04-17,222.0,3.7,True,False
UK147,Vistara,CCU,DEL,CCU-DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,2026-04-17,200.0,3.33,True,False
AI187,Air India,BLR,HYD,BLR-HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,2026-04-17,104.0,1.73,True,False
UK213,Vistara,BOM,CCU,BOM-CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,2026-04-17,100.0,1.67,True,False
AI035,Air India,DEL,MAA,DEL-MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,2026-04-17,91.0,1.52,True,False
UK186,Vistara,BOM,BLR,BOM-BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,2026-04-17,197.0,3.28,True,False
6F045,IndiGo,BOM,HYD,BOM-HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,2026-04-17,274.0,4.57,True,False
UK025,Vistara,DEL,BOM,DEL-BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,2026-04-17,232.0,3.87,True,False
UK162,Vistara,BOM,CCU,BOM-CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,2026-04-17,94.0,1.57,True,False
AI157,Air India,BLR,CCU,BLR-CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,2026-04-17,168.0,2.8,True,False
6F096,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,2026-04-17,253.0,4.22,True,False
SJ229,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,2026-04-17,122.0,2.03,True,False
AI214,Air India,CCU,DEL,CCU-DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,2026-04-17,266.0,4.43,True,False
6F205,IndiGo,HYD,BOM,HYD-BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,2026-04-17,106.0,1.77,True,False
SJ157,SpiceJet,DEL,HYD,DEL-HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,2026-04-17,174.0,2.9,True,False
UK114,Vistara,HYD,CCU,HYD-CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,2026-04-17,108.0,1.8,False,False
6F054,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,2026-04-17,205.0,3.42,True,False
6F216,IndiGo,BLR,DEL,BLR-DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,2026-04-17,293.0,4.88,True,False
AI231,Air India,DEL,HYD,DEL-HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,2026-04-17,119.0,1.98,False,False
UK103,Vistara,MAA,DEL,MAA-DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,2026-04-17,194.0,3.23,True,False
AI066,Air India,HYD,MAA,HYD-MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,2026-04-17,140.0,2.33,True,False
6F186,IndiGo,HYD,BOM,HYD-BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,2026-04-17,254.0,4.23,True,False
AI021,Air India,DEL,HYD,DEL-HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,2026-04-17,239.0,3.98,True,False
AI113,Air India,CCU,HYD,CCU-HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,2026-04-17,150.0,2.5,False,False
SJ031,SpiceJet,DEL,BOM,DEL-BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,2026-04-17,69.0,1.15,False,False
UK217,Vistara,MAA,CCU,MAA-CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,2026-04-17,55.0,0.92,False,False
SJ120,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,2026-04-17,217.0,3.62,True,False
UK180,Vistara,CCU,MAA,CCU-MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,2026-04-17,131.0,2.18,False,False
6F242,IndiGo,BLR,MAA,BLR-MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,2026-04-17,234.0,3.9,True,False
UK080,Vistara,BLR,MAA,BLR-MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,2026-04-17,80.0,1.33,False,False
SJ124,SpiceJet,HYD,DEL,HYD-DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,2026-04-17,247.0,4.12,True,False
SJ115,SpiceJet,BOM,HYD,BOM-HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,2026-04-17,125.0,2.08,False,False
AI081,Air India,CCU,BOM,CCU-BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,2026-04-17,108.0,1.8,False,False
AI142,Air India,BOM,DEL,BOM-DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,2026-04-17,134.0,2.23,False,False
UK052,Vistara,BLR,CCU,BLR-CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,2026-04-17,52.0,0.87,False,False
UK014,Vistara,HYD,MAA,HYD-MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,2026-04-17,85.0,1.42,False,False
AI230,Unknown,CCU,BLR,CCU-BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,2026-04-17,225.0,3.75,True,False
6F268,Unknown,DEL,MAA,DEL-MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,2026-04-17,89.0,1.48,False,False
AI124,Air India,CCU,HYD,CCU-HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,2026-04-17,212.0,3.53,True,False
6F082,IndiGo,BOM,BLR,BOM-BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,2026-04-17,120.0,2.0,False,False
SJ035,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,2026-04-17,60.004983333333335,1.0,False,False
SJ095,SpiceJet,DEL,MAA,DEL-MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,2026-04-17,184.0,3.07,False,False
UK230,Vistara,BLR,BOM,BLR-BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,2026-04-17,93.0,1.55,False,False
UK171,Vistara,HYD,CCU,HYD-CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,2026-04-17,174.0,2.9,False,False
6F147,IndiGo,HYD,MAA,HYD-MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,2026-04-17,274.0,4.57,True,False
SJ212,Unknown,MAA,BLR,MAA-BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,2026-04-17,115.0,1.92,False,False
6F080,IndiGo,HYD,MAA,HYD-MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,2026-04-17,206.0,3.43,False,False
UK049,Vistara,HYD,BOM,HYD-BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,2026-04-17,45.0,0.75,False,False
AI152,Air India,BLR,CCU,BLR-CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,2026-04-17,65.0,1.08,False,False
AI162,Air India,MAA,DEL,MAA-DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,2026-04-17,200.0,3.33,False,False
SJ037,SpiceJet,BLR,BOM,BLR-BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,2026-04-17,197.0,3.28,False,False
AI172,Air India,BOM,CCU,BOM-CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,2026-04-17,45.0,0.75,False,False
UK205,Vistara,HYD,MAA,HYD-MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,2026-04-17,169.0,2.82,False,False
